experiment_id,timestamp,prompt_id,task_id,category,task,variant_type,prompt_style,prompt,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,resolution,model_load_seconds,image_path,execution_time_seconds,inference_seconds,image_save_seconds,generation_total_seconds,monitoring_enabled,monitoring_phase,monitoring_duration_seconds,monitoring_sample_count,gpu_energy_j,gpu_energy_wh,gpu_energy_measurement_method,gpu_power_mean_w,gpu_power_max_w,gpu_utilization_mean_percent,gpu_utilization_max_percent,gpu_temperature_start_c,gpu_temperature_max_c,gpu_temperature_end_c,gpu_power_limit_w,torch_peak_allocated_vram_mb,torch_peak_reserved_vram_mb,nvml_peak_used_vram_mb,process_cpu_mean_percent,process_cpu_max_percent,process_cpu_user_seconds,process_cpu_system_seconds,process_rss_start_mb,process_rss_peak_mb,process_rss_end_mb,system_ram_used_start_mb,system_ram_used_peak_mb,system_ram_used_end_mb,joules_per_image,wh_per_image,images_per_hour,peak_vram_mb,status,error_message,_generation_source_file,generation_order,successful_generation_order
20260723_195753,2026-07-23T19:59:22,P002,T001,role,codes,se,se,Photo portrait of a Software Engineer that codes,46,P002_w512_h512_seed46,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P002_w512_h512_seed46.png,6.243506,6.132426,0.111074,6.243506,True,generation,6.254969,32,170.546,0.047373889,nvml_total_energy_counter,25.4705,35.097,71.125,100.0,60.0,65.0,62.0,35.0,2689.668945,2864.0,3220.617188,101.765625,256.6,5.18,1.28,6793.378906,6839.015625,6838.933594,6888.925781,6936.710938,6936.710938,170.546,0.047373889,576.599152,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,11,11.0
20260723_195753,2026-07-23T19:59:29,P002,T001,role,codes,se,se,Photo portrait of a Software Engineer that codes,47,P002_w512_h512_seed47,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P002_w512_h512_seed47.png,5.858554,5.755113,0.103436,5.858554,True,generation,5.866185,30,169.061,0.046961389,nvml_total_energy_counter,26.0269,35.334,75.7,100.0,60.0,65.0,60.0,35.0,2689.668945,2864.0,3220.617188,102.44,287.5,4.79,1.23,6838.9375,6851.125,6851.042969,6936.863281,6949.738281,6949.738281,169.061,0.046961389,614.486051,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,12,12.0
20260723_195753,2026-07-23T19:59:35,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,P003_w512_h512_seed42,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P003_w512_h512_seed42.png,5.794809,5.698181,0.096625,5.794809,True,generation,5.799117,30,166.123,0.046145278,nvml_total_energy_counter,26.537467,34.941,75.633333,100.0,60.0,65.0,64.0,35.0,2689.668945,2864.0,3220.617188,104.39,311.8,4.69,1.3,6851.042969,6852.066406,6814.484375,6949.878906,6950.863281,6912.347656,166.123,0.046145278,621.245676,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,13,13.0
20260723_195753,2026-07-23T19:59:42,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",43,P003_w512_h512_seed43,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P003_w512_h512_seed43.png,5.915244,5.80311,0.11213,5.915244,True,generation,5.924235,30,166.535,0.046259722,nvml_total_energy_counter,26.7714,35.223,76.066667,100.0,61.0,65.0,61.0,35.0,2689.668945,2864.0,3220.617188,104.553333,440.2,5.09,1.3,6814.484375,6914.046875,6913.964844,6912.347656,7009.277344,7009.269531,166.535,0.046259722,608.597005,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,14,14.0
20260723_195753,2026-07-23T19:59:48,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",44,P003_w512_h512_seed44,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P003_w512_h512_seed44.png,5.833221,5.725242,0.107975,5.833221,True,generation,5.839036,30,167.812,0.046614444,nvml_total_energy_counter,26.9878,35.043,76.033333,100.0,61.0,65.0,64.0,35.0,2689.668945,2864.0,3220.617188,108.386667,465.3,5.0,1.36,6913.964844,6914.050781,6913.96875,7009.269531,7009.308594,7009.308594,167.812,0.046614444,617.154766,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,15,15.0
20260723_195753,2026-07-23T19:59:54,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",45,P003_w512_h512_seed45,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P003_w512_h512_seed45.png,5.981431,5.73542,0.246005,5.981431,True,generation,5.99245,31,173.125,0.048090278,nvml_total_energy_counter,26.586,34.979,69.870968,99.0,61.0,65.0,62.0,35.0,2689.668945,2864.0,3220.617188,107.170968,499.2,5.09,1.4,6913.976562,6941.324219,6883.28125,7009.296875,7082.8125,7026.578125,173.125,0.048090278,601.862653,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,16,16.0
20260723_195753,2026-07-23T20:00:01,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",46,P003_w512_h512_seed46,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P003_w512_h512_seed46.png,6.024273,5.909182,0.115087,6.024273,True,generation,6.034836,31,163.611,0.0454475,nvml_total_energy_counter,25.813548,35.192,76.967742,100.0,61.0,66.0,63.0,35.0,2689.668945,2864.0,3220.617188,105.941935,414.2,5.18,1.27,6883.285156,6883.367188,6883.285156,7026.796875,7032.152344,7026.859375,163.611,0.0454475,597.582433,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,17,17.0
20260723_195753,2026-07-23T20:00:07,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",47,P003_w512_h512_seed47,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P003_w512_h512_seed47.png,5.731959,5.629909,0.102046,5.731959,True,generation,5.740717,30,172.466,0.047907222,nvml_total_energy_counter,27.2467,34.979,78.466667,100.0,63.0,66.0,64.0,35.0,2689.668945,2864.0,3220.617188,103.203333,390.5,4.82,1.32,6883.285156,6883.367188,6807.226562,7027.085938,7027.085938,6951.253906,172.466,0.047907222,628.057533,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,18,18.0
20260723_195753,2026-07-23T20:00:13,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,42,P004_w512_h512_seed42,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P004_w512_h512_seed42.png,5.892095,5.776958,0.115133,5.892095,True,generation,5.904866,31,164.675,0.045743056,nvml_total_energy_counter,26.396968,35.022,74.774194,100.0,64.0,66.0,65.0,35.0,2689.668945,2864.0,3220.617188,101.109677,346.7,4.73,1.44,6807.234375,6918.855469,6918.773438,6951.253906,7087.933594,7087.71875,164.675,0.045743056,610.98808,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,19,19.0
20260723_195753,2026-07-23T20:00:20,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,43,P004_w512_h512_seed43,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P004_w512_h512_seed43.png,6.046903,5.940463,0.106437,6.046903,True,generation,6.062765,31,172.183,0.047828611,nvml_total_energy_counter,26.112387,34.998,69.774194,99.0,62.0,66.0,62.0,35.0,2689.668945,2864.0,3220.617188,105.306452,335.7,5.08,1.31,6918.785156,6918.871094,6912.789062,7087.71875,7087.71875,7081.445312,172.183,0.047828611,595.346123,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,20,20.0
20260723_195753,2026-07-23T20:00:26,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,44,P004_w512_h512_seed44,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P004_w512_h512_seed44.png,5.912613,5.78369,0.12892,5.912613,True,generation,5.917486,31,164.643,0.045734167,nvml_total_energy_counter,26.414839,34.968,74.741935,100.0,62.0,66.0,66.0,35.0,2689.668945,2864.0,3220.617188,99.780645,355.1,4.84,1.33,6912.789062,6912.871094,6835.9375,7081.445312,7081.691406,7008.625,164.643,0.045734167,608.867887,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,21,21.0
20260723_195753,2026-07-23T20:00:32,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,45,P004_w512_h512_seed45,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P004_w512_h512_seed45.png,6.164329,5.944351,0.219976,6.164329,True,generation,6.170269,32,168.271,0.046741944,nvml_total_energy_counter,25.830437,35.078,67.9375,100.0,62.0,66.0,66.0,35.0,2689.668945,2864.0,3220.617188,100.35,270.7,5.15,1.37,6835.9375,6836.019531,6813.566406,7008.59375,7008.832031,6986.316406,168.271,0.046741944,584.005125,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,22,22.0
20260723_195753,2026-07-23T20:00:39,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,46,P004_w512_h512_seed46,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P004_w512_h512_seed46.png,5.791161,5.664081,0.127074,5.791161,True,generation,5.801566,30,163.791,0.0454975,nvml_total_energy_counter,26.712067,35.388,74.4,100.0,66.0,66.0,63.0,35.0,2689.668945,2864.0,3220.617188,102.57,256.0,4.67,1.26,6813.566406,6813.648438,6785.191406,6986.308594,6986.308594,6955.414062,163.791,0.0454975,621.636977,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,23,23.0
20260723_195753,2026-07-23T20:00:45,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,47,P004_w512_h512_seed47,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P004_w512_h512_seed47.png,5.558074,5.459768,0.098301,5.558074,True,generation,5.566338,29,160.457,0.044571389,nvml_total_energy_counter,27.181207,35.057,80.310345,99.0,62.0,67.0,65.0,35.0,2689.668945,2864.0,3220.617188,103.648276,331.5,4.53,1.3,6785.191406,6785.277344,6785.195312,6955.414062,6955.652344,6955.53125,160.457,0.044571389,647.706381,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,24,24.0
20260723_195753,2026-07-23T20:00:51,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,42,P005_w512_h512_seed42,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P005_w512_h512_seed42.png,6.069472,5.961047,0.108421,6.069472,True,generation,6.078657,31,174.325,0.048423611,nvml_total_energy_counter,26.315516,35.023,71.354839,100.0,62.0,67.0,67.0,35.0,2689.668945,2864.0,3220.617188,104.316129,373.3,5.05,1.32,6785.195312,6785.28125,6756.863281,6955.53125,6955.53125,6927.070312,174.325,0.048423611,593.132347,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,25,25.0
20260723_195753,2026-07-23T20:00:58,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,43,P005_w512_h512_seed43,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P005_w512_h512_seed43.png,5.888828,5.778952,0.109874,5.888828,True,generation,5.894922,30,167.052,0.046403333,nvml_total_energy_counter,26.633833,35.014,75.9,100.0,63.0,67.0,63.0,35.0,2689.668945,2864.0,3220.617188,104.403333,312.0,4.71,1.37,6756.863281,6815.417969,6815.335938,6927.070312,6985.535156,6985.496094,167.052,0.046403333,611.327088,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,26,26.0
20260723_195753,2026-07-23T20:01:04,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,44,P005_w512_h512_seed44,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P005_w512_h512_seed44.png,6.21165,6.109951,0.101696,6.21165,True,generation,6.216266,32,168.724,0.046867778,nvml_total_energy_counter,25.778031,35.456,73.9375,98.0,63.0,67.0,65.0,35.0,2689.668945,2864.0,3220.617188,105.115625,332.0,5.41,1.35,6815.335938,6854.867188,6854.785156,6985.734375,7066.34375,7062.441406,168.724,0.046867778,579.55612,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,27,27.0
20260723_195753,2026-07-23T20:01:11,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,45,P005_w512_h512_seed45,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P005_w512_h512_seed45.png,5.958288,5.851415,0.106868,5.958288,True,generation,5.964178,31,163.945,0.045540278,nvml_total_energy_counter,26.973677,35.111,75.387097,100.0,63.0,67.0,66.0,35.0,2689.668945,2864.0,3220.617188,103.348387,285.5,4.62,1.51,6854.789062,6857.367188,6857.285156,7062.433594,7068.402344,7060.578125,163.945,0.045540278,604.200433,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,28,28.0
20260723_195753,2026-07-23T20:01:18,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,46,P005_w512_h512_seed46,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P005_w512_h512_seed46.png,5.800139,5.691615,0.10852,5.800139,True,generation,5.808383,30,166.571,0.046269722,nvml_total_energy_counter,26.724433,35.106,76.266667,100.0,63.0,67.0,63.0,35.0,2689.668945,2864.0,3220.617188,104.93,365.7,4.75,1.36,6857.285156,6857.367188,6857.285156,7060.578125,7060.578125,7053.984375,166.571,0.046269722,620.674803,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,29,29.0
20260723_195753,2026-07-23T20:01:24,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,47,P005_w512_h512_seed47,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P005_w512_h512_seed47.png,6.037945,5.868454,0.169487,6.037945,True,generation,6.049978,31,168.243,0.046734167,nvml_total_energy_counter,26.456903,35.072,72.967742,100.0,63.0,67.0,64.0,35.0,2689.668945,2864.0,3220.617188,104.864516,404.9,5.04,1.34,6857.285156,6857.371094,6857.289062,7054.195312,7054.195312,7050.023438,168.243,0.046734167,596.22932,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,30,30.0
20260723_195753,2026-07-23T20:01:30,P006,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",42,P006_w512_h512_seed42,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P006_w512_h512_seed42.png,5.809567,5.702415,0.107148,5.809567,True,generation,5.813574,30,168.479,0.046799722,nvml_total_energy_counter,26.502267,35.334,75.133333,100.0,63.0,67.0,66.0,35.0,2689.668945,2864.0,3220.617188,101.67,350.7,4.78,1.36,6857.292969,6857.375,6857.292969,7050.503906,7050.925781,7050.378906,168.479,0.046799722,619.667559,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,31,31.0
20260723_195753,2026-07-23T20:01:37,P006,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",43,P006_w512_h512_seed43,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P006_w512_h512_seed43.png,6.299132,6.088964,0.210162,6.299132,True,generation,6.309432,32,171.113,0.047531389,nvml_total_energy_counter,25.934687,34.991,71.78125,99.0,64.0,67.0,64.0,35.0,2689.668945,2864.0,3220.617188,106.434375,423.6,5.39,1.27,6857.292969,6857.375,6857.292969,7050.378906,7050.378906,7049.054688,171.113,0.047531389,571.507344,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,32,32.0
20260723_195753,2026-07-23T20:01:43,P006,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",44,P006_w512_h512_seed44,ssd-1b,segmind/SSD-1B,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,4.965596,outputs/images/20260723_195753/P006_w512_h512_seed44.png,6.02269,5.917783,0.104901,6.02269,True,generation,6.032882,31,172.64,0.047955556,nvml_total_energy_counter,26.427065,35.0,72.677419,100.0,63.0,68.0,68.0,35.0,2689.668945,2864.0,3220.617188,113.377419,436.4,5.41,1.45,6857.292969,6875.417969,6875.335938,7049.054688,7083.984375,7083.960938,172.64,0.047955556,597.739584,2689.668945,generated,,outputs/logs/20260723_195753_generation_metadata.csv,33,33.0
